dataset,external_gene_name,xci.class,celltype.organ.sample,measure,ratio.xi.expression,allele.count
SanRoman_persample,CHIC1,nonPAR_inactive,7463C_XXYadj,adjusted,0,adj
SanRoman_persample,FGD1,nonPAR_inactive,7463C_XXYadj,adjusted,0,adj
SanRoman_persample,TSPYL2,nonPAR_inactive,7463C_XXYadj,adjusted,0,adj
SanRoman_persample,GRIPAP1,nonPAR_inactive,7463C_XXYadj,adjusted,0.53125,adj
SanRoman_persample,TIMM17B,nonPAR_inactive,7463C_XXYadj,adjusted,0.912280702,adj
SanRoman_persample,ARAF,nonPAR_inactive,7463C_XXYadj,adjusted,1,adj
SanRoman_persample,SRPX,nonPAR_variable,7463C_XXYadj,adjusted,0.735449735,adj
SanRoman_persample,DYNLT3,NA,7463C_XXYadj,adjusted,0,adj
SanRoman_persample,TAB3,nonPAR_inactive,7463C_XXYadj,adjusted,0,adj
SanRoman_persample,RPS6KA3,nonPAR_inactive,7463C_XXYadj,adjusted,0,adj
SanRoman_persample,GRPR,nonPAR_variable,7463C_XXYadj,adjusted,0.166666667,adj
SanRoman_persample,MOSPD2,nonPAR_inactive,7463C_XXYadj,adjusted,0.15020436,adj
SanRoman_persample,TMSB4X,nonPAR_unknown,7463C_XXYadj,adjusted,0.259478673,adj
SanRoman_persample,PRPS2,nonPAR_inactive,7463C_XXYadj,adjusted,0.361702128,adj
SanRoman_persample,WWC3,nonPAR_inactive,7463C_XXYadj,adjusted,0,adj
SanRoman_persample,TBL1X,nonPAR_variable,7463C_XXYadj,adjusted,0,adj
SanRoman_persample,PUDP,nonPAR_escape,7463C_XXYadj,adjusted,0.313402668,adj
SanRoman_persample,XG,nonPAR_escape,7463C_XXYadj,adjusted,0,adj
SanRoman_persample,XIST,nonPAR_escape,7463C_XXYadj,adjusted,0,adj
SanRoman_persample,IQSEC2,nonPAR_escape,7463C_XXYadj,adjusted,0.166666667,adj
SanRoman_persample,PDK3,nonPAR_inactive,7463C_XXYadj,adjusted,0,adj
SanRoman_persample,NHSL2,nonPAR_variable,7463C_XXYadj,adjusted,0.393028846,adj
SanRoman_persample,LAMP2,nonPAR_inactive,7464C_XXYadj,adjusted,0.541550808,adj
SanRoman_persample,ARSD,nonPAR_escape,7464C_XXYadj,adjusted,0.324324324,adj
SanRoman_persample,SLC25A43,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,STS,nonPAR_escape,7464C_XXYadj,adjusted,0.107142857,adj
SanRoman_persample,NXT2,nonPAR_inactive,7464C_XXYadj,adjusted,0.114021572,adj
SanRoman_persample,ABCD1,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,KCND1,NA,7464C_XXYadj,adjusted,1,adj
SanRoman_persample,TIMP1,nonPAR_variable,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,PIN4,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,THOC2,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,ARMCX5,NA,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,EIF2S3,nonPAR_escape,7464C_XXYadj,adjusted,0.340277778,adj
SanRoman_persample,RRAGB,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,MAMLD1,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,CHST7,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,SNX12,nonPAR_inactive,7464C_XXYadj,adjusted,0.62406015,adj
SanRoman_persample,TBC1D8B,nonPAR_inactive,7464C_XXYadj,adjusted,0.553571429,adj
SanRoman_persample,DOCK11,nonPAR_inactive,7464C_XXYadj,adjusted,0.115311712,adj
SanRoman_persample,VBP1,NA,7464C_XXYadj,adjusted,0.027777778,adj
SanRoman_persample,FAM199X,NA,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,ZFX,nonPAR_escape,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,HCFC1,nonPAR_variable,7464C_XXYadj,adjusted,0.8046875,adj
SanRoman_persample,ZNF41,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,TSC22D3,nonPAR_inactive,7464C_XXYadj,adjusted,0.431818182,adj
SanRoman_persample,TFE3,nonPAR_inactive,7464C_XXYadj,adjusted,0.198988196,adj
SanRoman_persample,MAP7D3,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,RPS4X,nonPAR_escape,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,SLC25A5,nonPAR_inactive,7464C_XXYadj,adjusted,0.539299736,adj
SanRoman_persample,CA5B,NA,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,SSR4,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,FAM3A,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,USP9X,nonPAR_escape,7464C_XXYadj,adjusted,0.472891566,adj
SanRoman_persample,MED14,nonPAR_escape,7464C_XXYadj,adjusted,0.180327869,adj
SanRoman_persample,ZBTB33,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,CXorf38,nonPAR_escape,7464C_XXYadj,adjusted,0.248927039,adj
SanRoman_persample,KLHL15,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,SLC9A7,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,VMA21,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,RBBP7,nonPAR_variable,7464C_XXYadj,adjusted,0.118610407,adj
SanRoman_persample,TREX2,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,BGN,nonPAR_inactive,7464C_XXYadj,adjusted,0.315667906,adj
SanRoman_persample,TCEAL7,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,GPR173,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,HEPH,nonPAR_inactive,7464C_XXYadj,adjusted,0.290827799,adj
SanRoman_persample,ACOT9,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,GNL3L,nonPAR_inactive,7464C_XXYadj,adjusted,0.285714286,adj
SanRoman_persample,PHF8,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,ZNF81,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,ZNF449,nonPAR_inactive,7464C_XXYadj,adjusted,0.038461538,adj
SanRoman_persample,BCOR,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,MAGEH1,NA,7464C_XXYadj,adjusted,0.384615385,adj
SanRoman_persample,RAP2C,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,CD99L2,nonPAR_inactive,7464C_XXYadj,adjusted,1,adj
SanRoman_persample,GYG2,nonPAR_escape,7464C_XXYadj,adjusted,0.137931034,adj
SanRoman_persample,RBM3,nonPAR_variable,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,OPHN1,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,XIAP,nonPAR_inactive,7464C_XXYadj,adjusted,0.129867766,adj
SanRoman_persample,OCRL,nonPAR_inactive,7464C_XXYadj,adjusted,0.632352941,adj
SanRoman_persample,LAGE3,nonPAR_inactive,7464C_XXYadj,adjusted,0.179292929,adj
SanRoman_persample,CHM,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,TRAPPC2,nonPAR_escape,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,MORF4L2,nonPAR_inactive,7464C_XXYadj,adjusted,0.62345347,adj
SanRoman_persample,PJA1,nonPAR_inactive,7464C_XXYadj,adjusted,0.014437905,adj
SanRoman_persample,RAB39B,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,MPP1,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,G6PD,nonPAR_inactive,7464C_XXYadj,adjusted,0.431818182,adj
SanRoman_persample,UBL4A,NA,7464C_XXYadj,adjusted,0.05841544,adj
SanRoman_persample,ZNF275,nonPAR_inactive,7464C_XXYadj,adjusted,0.298427664,adj
SanRoman_persample,MTMR1,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,FHL1,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,GPC4,nonPAR_inactive,7464C_XXYadj,adjusted,0.254309391,adj
SanRoman_persample,XPNPEP2,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,IL13RA1,nonPAR_inactive,7464C_XXYadj,adjusted,0.203401689,adj
SanRoman_persample,RBM41,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,BEX4,nonPAR_inactive,7464C_XXYadj,adjusted,0.698795181,adj
SanRoman_persample,TRMT2B,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,TSPAN6,nonPAR_variable,7464C_XXYadj,adjusted,0.772727273,adj
SanRoman_persample,NAP1L3,nonPAR_escape,7464C_XXYadj,adjusted,1,adj
SanRoman_persample,APOOL,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,BRWD3,nonPAR_inactive,7464C_XXYadj,adjusted,0.137931034,adj
SanRoman_persample,ATRX,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,UPRT,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,HDAC8,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,AR,nonPAR_inactive,7464C_XXYadj,adjusted,1,adj
SanRoman_persample,ZXDB,NA,7464C_XXYadj,adjusted,1,adj
SanRoman_persample,SPIN3,nonPAR_inactive,7464C_XXYadj,adjusted,0.17721519,adj
SanRoman_persample,CCDC22,nonPAR_inactive,7464C_XXYadj,adjusted,0.596774194,adj
SanRoman_persample,PLP2,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,GRIPAP1,nonPAR_inactive,7464C_XXYadj,adjusted,0.166666667,adj
SanRoman_persample,TIMM17B,nonPAR_inactive,7464C_XXYadj,adjusted,0.103139013,adj
SanRoman_persample,TBC1D25,nonPAR_inactive,7464C_XXYadj,adjusted,0.208144796,adj
SanRoman_persample,TAB3,nonPAR_inactive,7464C_XXYadj,adjusted,0.070021882,adj
SanRoman_persample,POLA1,nonPAR_inactive,7464C_XXYadj,adjusted,0.038461538,adj
SanRoman_persample,SAT1,NA,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,SYAP1,nonPAR_escape,7464C_XXYadj,adjusted,0.468085106,adj
SanRoman_persample,GRPR,nonPAR_variable,7464C_XXYadj,adjusted,0.161894229,adj
SanRoman_persample,PIR,nonPAR_variable,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,TCEANC,nonPAR_escape,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,TMSB4X,nonPAR_unknown,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,PRPS2,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,WWC3,nonPAR_inactive,7464C_XXYadj,adjusted,0.074074074,adj
SanRoman_persample,TBL1X,nonPAR_variable,7464C_XXYadj,adjusted,0.442811658,adj
SanRoman_persample,PUDP,nonPAR_escape,7464C_XXYadj,adjusted,0.148553799,adj
SanRoman_persample,XG,nonPAR_escape,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,UTP14A,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,GDI1,NA,7464C_XXYadj,adjusted,0.223034735,adj
SanRoman_persample,XIST,nonPAR_escape,7464C_XXYadj,adjusted,0.107142857,adj
SanRoman_persample,FTX,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,PDK3,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,SLC16A2,nonPAR_inactive,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,JADE3,nonPAR_inactive,7464C_XXYadj,adjusted,0.180327869,adj
SanRoman_persample,GRIA3,nonPAR_variable,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,NHSL2,nonPAR_variable,7464C_XXYadj,adjusted,0,adj
SanRoman_persample,LAMP2,nonPAR_inactive,7482C_XXYadj,adjusted,0.034504928,adj
SanRoman_persample,SLC25A43,nonPAR_inactive,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,NXT2,nonPAR_inactive,7482C_XXYadj,adjusted,0.099660043,adj
SanRoman_persample,ALG13,nonPAR_variable,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,WDR44,nonPAR_inactive,7482C_XXYadj,adjusted,0.059868729,adj
SanRoman_persample,DOCK11,nonPAR_inactive,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,AIFM1,nonPAR_inactive,7482C_XXYadj,adjusted,0.011142061,adj
SanRoman_persample,ZFX,nonPAR_escape,7482C_XXYadj,adjusted,0.394442302,adj
SanRoman_persample,AMOT,nonPAR_inactive,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,ELF4,nonPAR_inactive,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,MAP7D3,nonPAR_inactive,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,KLHL15,nonPAR_inactive,7482C_XXYadj,adjusted,0.013157895,adj
SanRoman_persample,RBBP7,nonPAR_variable,7482C_XXYadj,adjusted,0.317990626,adj
SanRoman_persample,ACOT9,nonPAR_inactive,7482C_XXYadj,adjusted,0.090424722,adj
SanRoman_persample,XIAP,nonPAR_inactive,7482C_XXYadj,adjusted,0.012164405,adj
SanRoman_persample,ZDHHC9,nonPAR_inactive,7482C_XXYadj,adjusted,0.046127563,adj
SanRoman_persample,TRAPPC2,nonPAR_escape,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,FHL1,nonPAR_inactive,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,SLC9A6,NA,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,ZNF75D,nonPAR_inactive,7482C_XXYadj,adjusted,0.234693878,adj
SanRoman_persample,ZNF280C,nonPAR_variable,7482C_XXYadj,adjusted,0.110953058,adj
SanRoman_persample,RNF113A,NA,7482C_XXYadj,adjusted,0.053452116,adj
SanRoman_persample,APOOL,nonPAR_inactive,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,APOO,nonPAR_inactive,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,SMS,nonPAR_inactive,7482C_XXYadj,adjusted,0.189189189,adj
SanRoman_persample,SYAP1,nonPAR_escape,7482C_XXYadj,adjusted,0.450549451,adj
SanRoman_persample,GRPR,nonPAR_variable,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,PIR,nonPAR_variable,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,PRPS2,nonPAR_inactive,7482C_XXYadj,adjusted,0,adj
SanRoman_persample,DLG3,nonPAR_inactive,7484C_XXYadj,adjusted,0.723756906,adj
SanRoman_persample,LAMP2,nonPAR_inactive,7484C_XXYadj,adjusted,0.205762837,adj
SanRoman_persample,EFNB1,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,SLC25A43,nonPAR_inactive,7484C_XXYadj,adjusted,0.003700018,adj
SanRoman_persample,MXRA5,nonPAR_escape,7484C_XXYadj,adjusted,0.623587412,adj
SanRoman_persample,STS,nonPAR_escape,7484C_XXYadj,adjusted,0.340101523,adj
SanRoman_persample,KCND1,NA,7484C_XXYadj,adjusted,0.056603774,adj
SanRoman_persample,RP2,nonPAR_inactive,7484C_XXYadj,adjusted,0.073482428,adj
SanRoman_persample,MAGED2,NA,7484C_XXYadj,adjusted,0.045307449,adj
SanRoman_persample,SLC35A2,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,EIF2S3,nonPAR_escape,7484C_XXYadj,adjusted,0.635184916,adj
SanRoman_persample,WDR44,nonPAR_inactive,7484C_XXYadj,adjusted,0.144914491,adj
SanRoman_persample,MORC4,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,MID2,nonPAR_variable,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,PRKX,nonPAR_escape,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,SYTL4,nonPAR_escape,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,SPIN2B,nonPAR_unknown,7484C_XXYadj,adjusted,0.681528662,adj
SanRoman_persample,CHST7,nonPAR_inactive,7484C_XXYadj,adjusted,0.411764706,adj
SanRoman_persample,SNX12,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,UPF3B,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,DOCK11,nonPAR_inactive,7484C_XXYadj,adjusted,0.180327869,adj
SanRoman_persample,VBP1,NA,7484C_XXYadj,adjusted,0.021722827,adj
SanRoman_persample,AIFM1,nonPAR_inactive,7484C_XXYadj,adjusted,0.02800659,adj
SanRoman_persample,PLS3,nonPAR_variable,7484C_XXYadj,adjusted,0.04225764,adj
SanRoman_persample,FAM199X,NA,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,MECP2,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,ZFX,nonPAR_escape,7484C_XXYadj,adjusted,0.411764706,adj
SanRoman_persample,AMOT,nonPAR_inactive,7484C_XXYadj,adjusted,0.261849262,adj
SanRoman_persample,ZRSR2,nonPAR_escape,7484C_XXYadj,adjusted,0.591280654,adj
SanRoman_persample,HCFC1,nonPAR_variable,7484C_XXYadj,adjusted,0.238329238,adj
SanRoman_persample,ZNF41,nonPAR_inactive,7484C_XXYadj,adjusted,0.180327869,adj
SanRoman_persample,TFE3,nonPAR_inactive,7484C_XXYadj,adjusted,0.089225069,adj
SanRoman_persample,MAP7D3,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,RPS4X,nonPAR_escape,7484C_XXYadj,adjusted,0.56581421,adj
SanRoman_persample,MID1,nonPAR_inactive,7484C_XXYadj,adjusted,0.07651715,adj
SanRoman_persample,ZNF185,nonPAR_inactive,7484C_XXYadj,adjusted,0.077487977,adj
SanRoman_persample,CA5B,NA,7484C_XXYadj,adjusted,0.540276488,adj
SanRoman_persample,SSR4,nonPAR_inactive,7484C_XXYadj,adjusted,0.536045682,adj
SanRoman_persample,FAM3A,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,USP9X,nonPAR_escape,7484C_XXYadj,adjusted,0.196219404,adj
SanRoman_persample,ZBTB33,nonPAR_inactive,7484C_XXYadj,adjusted,0.268841395,adj
SanRoman_persample,ATP11C,nonPAR_inactive,7484C_XXYadj,adjusted,0.002036802,adj
SanRoman_persample,KLHL15,nonPAR_inactive,7484C_XXYadj,adjusted,0.096705632,adj
SanRoman_persample,SLC9A7,nonPAR_inactive,7484C_XXYadj,adjusted,0.004755566,adj
SanRoman_persample,BRCC3,nonPAR_inactive,7484C_XXYadj,adjusted,0.032258065,adj
SanRoman_persample,VMA21,nonPAR_inactive,7484C_XXYadj,adjusted,0.376085926,adj
SanRoman_persample,RBBP7,nonPAR_variable,7484C_XXYadj,adjusted,0.745948125,adj
SanRoman_persample,TREX2,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,PHF6,nonPAR_inactive,7484C_XXYadj,adjusted,0.110320285,adj
SanRoman_persample,TCEAL7,nonPAR_inactive,7484C_XXYadj,adjusted,0.385052034,adj
SanRoman_persample,GPR173,nonPAR_inactive,7484C_XXYadj,adjusted,0.120122418,adj
SanRoman_persample,PIGA,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,MED12,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,ERCC6L,NA,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,ACOT9,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,GNL3L,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,ATP7A,nonPAR_variable,7484C_XXYadj,adjusted,0.012352707,adj
SanRoman_persample,BCAP31,nonPAR_inactive,7484C_XXYadj,adjusted,0.003215434,adj
SanRoman_persample,ZDHHC9,nonPAR_inactive,7484C_XXYadj,adjusted,0.157733538,adj
SanRoman_persample,CHM,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,TRAPPC2,nonPAR_escape,7484C_XXYadj,adjusted,0.424971111,adj
SanRoman_persample,PLXNB3,NA,7484C_XXYadj,adjusted,0.127516779,adj
SanRoman_persample,RAB39B,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,MPP1,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,PLXNA3,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,ZNF275,nonPAR_inactive,7484C_XXYadj,adjusted,0.131421564,adj
SanRoman_persample,FHL1,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,MOSPD1,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,RNF113A,NA,7484C_XXYadj,adjusted,0.438202247,adj
SanRoman_persample,IL13RA1,nonPAR_inactive,7484C_XXYadj,adjusted,0.026685913,adj
SanRoman_persample,RBM41,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,ARMCX1,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,CENPI,nonPAR_inactive,7484C_XXYadj,adjusted,0.10343303,adj
SanRoman_persample,TRMT2B,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,TSPAN6,nonPAR_variable,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,APOOL,nonPAR_inactive,7484C_XXYadj,adjusted,0.253731343,adj
SanRoman_persample,PGK1,nonPAR_inactive,7484C_XXYadj,adjusted,0.263157895,adj
SanRoman_persample,HDAC8,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,NHSL2,nonPAR_variable,7484C_XXYadj,adjusted,0.090057124,adj
SanRoman_persample,YIPF6,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,ZXDB,NA,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,FGD1,nonPAR_inactive,7484C_XXYadj,adjusted,0.081298767,adj
SanRoman_persample,NUDT11,NA,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,CCDC22,nonPAR_inactive,7484C_XXYadj,adjusted,0.07063197,adj
SanRoman_persample,ARAF,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,KDM6A,nonPAR_escape,7484C_XXYadj,adjusted,0.82841455,adj
SanRoman_persample,DYNLT3,NA,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,TAB3,nonPAR_inactive,7484C_XXYadj,adjusted,0.14992272,adj
SanRoman_persample,APOO,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,EIF1AX,nonPAR_escape,7484C_XXYadj,adjusted,0.33302258,adj
SanRoman_persample,SYAP1,nonPAR_escape,7484C_XXYadj,adjusted,0.090909091,adj
SanRoman_persample,GRPR,nonPAR_variable,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,PIR,nonPAR_variable,7484C_XXYadj,adjusted,0.023090586,adj
SanRoman_persample,TCEANC,nonPAR_escape,7484C_XXYadj,adjusted,0.457700651,adj
SanRoman_persample,TMSB4X,nonPAR_unknown,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,PRPS2,nonPAR_inactive,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,WWC3,nonPAR_inactive,7484C_XXYadj,adjusted,0.130572242,adj
SanRoman_persample,TBL1X,nonPAR_variable,7484C_XXYadj,adjusted,0.026628974,adj
SanRoman_persample,PUDP,nonPAR_escape,7484C_XXYadj,adjusted,0.430303212,adj
SanRoman_persample,XG,nonPAR_escape,7484C_XXYadj,adjusted,0.082214224,adj
SanRoman_persample,DDX3X,nonPAR_escape,7484C_XXYadj,adjusted,0.635316699,adj
SanRoman_persample,GRIA3,nonPAR_variable,7484C_XXYadj,adjusted,0,adj
SanRoman_persample,DNASE1L1,nonPAR_inactive,7487C_XXadj,adjusted,0.070704381,adj
SanRoman_persample,ARSD,nonPAR_escape,7487C_XXadj,adjusted,0.273113337,adj
SanRoman_persample,SLC25A43,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,PGRMC1,nonPAR_inactive,7487C_XXadj,adjusted,0.323605411,adj
SanRoman_persample,BCORL1,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,KCND1,NA,7487C_XXadj,adjusted,0,adj
SanRoman_persample,HUWE1,nonPAR_inactive,7487C_XXadj,adjusted,0.102198355,adj
SanRoman_persample,TIMP1,nonPAR_variable,7487C_XXadj,adjusted,0,adj
SanRoman_persample,MAGED2,NA,7487C_XXadj,adjusted,0.112602588,adj
SanRoman_persample,ALG13,nonPAR_variable,7487C_XXadj,adjusted,0.166666667,adj
SanRoman_persample,EIF2S3,nonPAR_escape,7487C_XXadj,adjusted,0.05103264,adj
SanRoman_persample,PRKX,nonPAR_escape,7487C_XXadj,adjusted,0,adj
SanRoman_persample,MAMLD1,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,CHST7,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,TAF1,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,NONO,NA,7487C_XXadj,adjusted,1,adj
SanRoman_persample,UPF3B,nonPAR_inactive,7487C_XXadj,adjusted,0.166666667,adj
SanRoman_persample,DOCK11,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,VBP1,NA,7487C_XXadj,adjusted,0,adj
SanRoman_persample,TAB3,nonPAR_inactive,7487C_XXadj,adjusted,0.082934609,adj
SanRoman_persample,PLS3,nonPAR_variable,7487C_XXadj,adjusted,0.116702355,adj
SanRoman_persample,FAM199X,NA,7487C_XXadj,adjusted,1,adj
SanRoman_persample,ZRSR2,nonPAR_escape,7487C_XXadj,adjusted,0.696969697,adj
SanRoman_persample,ZNF41,nonPAR_inactive,7487C_XXadj,adjusted,0.096385542,adj
SanRoman_persample,TFE3,nonPAR_inactive,7487C_XXadj,adjusted,0.177330896,adj
SanRoman_persample,MID1,nonPAR_inactive,7487C_XXadj,adjusted,0.709302326,adj
SanRoman_persample,SLC25A5,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,ZNF185,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,CA5B,NA,7487C_XXadj,adjusted,0.382716049,adj
SanRoman_persample,FAM3A,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,MED14,nonPAR_escape,7487C_XXadj,adjusted,0,adj
SanRoman_persample,HMGB3,nonPAR_inactive,7487C_XXadj,adjusted,1,adj
SanRoman_persample,MAGED1,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,CXorf38,nonPAR_escape,7487C_XXadj,adjusted,0,adj
SanRoman_persample,FAM120C,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,SLC9A7,nonPAR_inactive,7487C_XXadj,adjusted,0.490354043,adj
SanRoman_persample,F8,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,VMA21,nonPAR_inactive,7487C_XXadj,adjusted,0,adj
SanRoman_persample,BGN,nonPAR_inactive,7487C_XXadj,adjusted,0.12466493,adj
