ENSEMBL_gene_id,HUGO_gene_id,chr,MASH beta,MASH sd,MASH LFSR,tissue
ENSG00000186141.8,POLR3C,chr1,0.038564006,0.008812586,5.49592E-06,ARTTBL
ENSG00000182636.5,NDN,chr15,-0.075453718,0.018286747,5.53026E-06,ARTTBL
ENSG00000172824.14,CES4A,chr16,-0.130074155,0.029762758,5.66515E-06,ARTTBL
ENSG00000269893.6,SNHG8,chr4,-0.064369303,0.015425812,5.72218E-06,ARTTBL
ENSG00000116667.12,C1orf21,chr1,0.141682246,0.033984764,5.79637E-06,ARTTBL
ENSG00000173273.15,TNKS,chr8,-0.039711119,0.009482776,5.83473E-06,ARTTBL
ENSG00000253910.2,PCDHGB2,chr5,-0.106452592,0.024037435,5.89049E-06,ARTTBL
ENSG00000182566.13,CLEC4G,chr19,-0.348654022,0.083797104,5.89411E-06,ARTTBL
ENSG00000036473.6,OTC,chrX,0.434788388,0.100068067,6.06582E-06,ARTTBL
ENSG00000081052.11,COL4A4,chr2,-0.23240277,0.053548153,6.16079E-06,ARTTBL
ENSG00000159761.14,C16orf86,chr16,-0.064550624,0.015611074,6.1665E-06,ARTTBL
ENSG00000164125.15,FAM198B,chr4,-0.102706366,0.024312229,6.33765E-06,ARTTBL
ENSG00000150471.16,ADGRL3,chr4,0.119248228,0.029777306,6.34871E-06,ARTTBL
ENSG00000163697.16,APBB2,chr4,0.064822651,0.015307442,6.59566E-06,ARTTBL
ENSG00000158089.14,GALNT14,chr2,0.311434313,0.072177489,6.67049E-06,ARTTBL
ENSG00000107736.19,CDH23,chr10,-0.239941094,0.058238974,6.74472E-06,ARTTBL
ENSG00000118432.12,CNR1,chr6,-0.229777661,0.056368944,7.41175E-06,ARTTBL
ENSG00000183092.16,BEGAIN,chr14,0.248884643,0.060673715,7.43623E-06,ARTTBL
ENSG00000132561.13,MATN2,chr8,0.098109369,0.024095386,7.48669E-06,ARTTBL
ENSG00000153207.14,AHCTF1,chr1,-0.048185983,0.011154245,7.5185E-06,ARTTBL
ENSG00000103202.12,NME4,chr16,-0.079763566,0.01837348,7.62836E-06,ARTTBL
ENSG00000116191.17,RALGPS2,chr1,-0.149796751,0.037154987,7.71449E-06,ARTTBL
ENSG00000173436.13,MINOS1,chr1,-0.046802386,0.011468264,7.75701E-06,ARTTBL
ENSG00000129255.15,MPDU1,chr17,-0.066089639,0.015504077,7.82823E-06,ARTTBL
ENSG00000243444.7,PALM2,chr9,0.147629286,0.035410644,7.90674E-06,ARTTBL
ENSG00000169515.5,CCDC8,chr19,0.10969454,0.025339033,7.91124E-06,ARTTBL
ENSG00000121743.3,GJA3,chr13,0.382624956,0.089332103,8.12854E-06,ARTTBL
ENSG00000139880.19,CDH24,chr14,-0.105850846,0.025330689,8.1457E-06,ARTTBL
ENSG00000250510.7,GPR162,chr12,0.135890225,0.032592673,8.4793E-06,ARTTBL
ENSG00000189134.3,NKAPL,chr6,-0.142956059,0.03255304,8.48473E-06,ARTTBL
ENSG00000166503.8,HDGFL3,chr15,-0.036723341,0.008613501,8.52459E-06,ARTTBL
ENSG00000099994.10,SUSD2,chr22,0.130871595,0.031518651,8.62023E-06,ARTTBL
ENSG00000227487.3,NCAM1-AS1,chr11,-0.606758487,0.118504949,8.78101E-06,ARTTBL
ENSG00000053254.15,FOXN3,chr14,0.046417,0.011606818,8.98943E-06,ARTTBL
ENSG00000175970.10,UNC119B,chr12,-0.053089874,0.01331585,9.17146E-06,ARTTBL
ENSG00000143674.10,MAP3K21,chr1,0.186274125,0.046222314,9.21627E-06,ARTTBL
ENSG00000204179.10,PTPN20,chr10,-0.275800988,0.063565532,9.22585E-06,ARTTBL
ENSG00000141644.17,MBD1,chr18,-0.024023642,0.005711599,9.24065E-06,ARTTBL
ENSG00000140279.12,DUOX2,chr15,0.391153677,0.09395295,9.24302E-06,ARTTBL
ENSG00000121410.11,A1BG,chr19,0.144580618,0.033580985,9.29776E-06,ARTTBL
ENSG00000121297.6,TSHZ3,chr19,-0.066502443,0.015658102,9.35469E-06,ARTTBL
ENSG00000169116.11,PARM1,chr4,0.080675654,0.019690099,9.46032E-06,ARTTBL
ENSG00000043462.11,LCP2,chr5,-0.129120673,0.031903407,9.46352E-06,ARTTBL
ENSG00000111885.6,MAN1A1,chr6,-0.086209027,0.021360152,9.52594E-06,ARTTBL
ENSG00000163040.14,CCDC74A,chr2,-0.105265508,0.026264965,9.52603E-06,ARTTBL
ENSG00000154359.12,LONRF1,chr8,-0.087309782,0.020455648,9.67277E-06,ARTTBL
ENSG00000165169.10,DYNLT3,chrX,0.044070052,0.010889112,9.83432E-06,ARTTBL
ENSG00000196352.14,CD55,chr1,0.085710119,0.02100094,9.86913E-06,ARTTBL
ENSG00000133059.16,DSTYK,chr1,0.046363911,0.01161188,9.91277E-06,ARTTBL
ENSG00000126970.15,ZC4H2,chrX,0.053246219,0.012500503,9.97046E-06,ARTTBL
ENSG00000149050.9,ZNF214,chr11,-0.125665792,0.031894667,9.97152E-06,ARTTBL
ENSG00000144668.11,ITGA9,chr3,0.092412434,0.022989368,1.00185E-05,ARTTBL
ENSG00000214541.3,RPS4XP3,chr20,0.386269569,0.088741271,1.00557E-05,ARTTBL
ENSG00000122965.10,RBM19,chr12,-0.051056291,0.01276148,1.03156E-05,ARTTBL
ENSG00000196405.12,EVL,chr14,-0.086129307,0.020681284,1.03619E-05,ARTTBL
ENSG00000167693.16,NXN,chr17,0.123841506,0.030400351,1.05469E-05,ARTTBL
ENSG00000250722.5,SELENOP,chr5,-0.106672389,0.026690091,1.099E-05,ARTTBL
ENSG00000138738.10,PRDM5,chr4,-0.067224899,0.01688007,1.10985E-05,ARTTBL
ENSG00000170085.17,SIMC1,chr5,-0.0714557,0.017118861,1.13304E-05,ARTTBL
ENSG00000165071.14,TMEM71,chr8,-0.132988263,0.032329222,1.13892E-05,ARTTBL
ENSG00000011201.11,ANOS1,chrX,0.203483711,0.048078442,1.15075E-05,ARTTBL
ENSG00000113621.14,TXNDC15,chr5,0.034647732,0.008857149,1.15094E-05,ARTTBL
ENSG00000148362.10,PAXX,chr9,0.056036619,0.014384168,1.15898E-05,ARTTBL
ENSG00000138434.16,ITPRID2,chr2,-0.043778972,0.010109504,1.1608E-05,ARTTBL
ENSG00000066136.20,NFYC,chr1,0.033502799,0.008250604,1.17003E-05,ARTTBL
ENSG00000073792.15,IGF2BP2,chr3,0.14279388,0.034188772,1.17081E-05,ARTTBL
ENSG00000188763.4,FZD9,chr7,0.36131038,0.085657796,1.18397E-05,ARTTBL
ENSG00000109919.9,MTCH2,chr11,0.03445077,0.008500267,1.20355E-05,ARTTBL
ENSG00000141076.17,UTP4,chr16,0.040476547,0.009704535,1.21979E-05,ARTTBL
ENSG00000188846.13,RPL14,chr3,0.041992021,0.010574286,1.23318E-05,ARTTBL
ENSG00000102804.14,TSC22D1,chr13,0.083968793,0.021315137,1.23516E-05,ARTTBL
ENSG00000102554.13,KLF5,chr13,-0.146486046,0.035456102,1.26271E-05,ARTTBL
ENSG00000163884.3,KLF15,chr3,0.10280463,0.025863695,1.28078E-05,ARTTBL
ENSG00000189184.11,PCDH18,chr4,-0.107088183,0.026106848,1.30178E-05,ARTTBL
ENSG00000126733.20,DACH2,chrX,0.407778903,0.101771286,1.30616E-05,ARTTBL
ENSG00000121741.16,ZMYM2,chr13,-0.037935045,0.009363158,1.31649E-05,ARTTBL
ENSG00000102053.12,ZC3H12B,chrX,0.055802008,0.013732801,1.32029E-05,ARTTBL
ENSG00000083799.17,CYLD,chr16,-0.040702869,0.009978348,1.32877E-05,ARTTBL
ENSG00000055211.12,GINM1,chr6,0.032474955,0.008187087,1.35407E-05,ARTTBL
ENSG00000112394.16,SLC16A10,chr6,0.285564777,0.072276903,1.36621E-05,ARTTBL
ENSG00000008394.12,MGST1,chr12,-0.140953167,0.034376001,1.37715E-05,ARTTBL
ENSG00000183876.8,ARSI,chr5,0.171234273,0.04230529,1.37991E-05,ARTTBL
ENSG00000091317.7,CMTM6,chr3,0.048269631,0.012120557,1.38208E-05,ARTTBL
ENSG00000178096.8,BOLA1,chr1,-0.045349059,0.011494518,1.39248E-05,ARTTBL
ENSG00000105711.11,SCN1B,chr19,-0.103162433,0.024929601,1.40103E-05,ARTTBL
ENSG00000116035.2,VAX2,chr2,0.244089766,0.057821076,1.42767E-05,ARTTBL
ENSG00000049089.13,COL9A2,chr1,0.18164809,0.044309801,1.46738E-05,ARTTBL
ENSG00000229807.10,XIST,chrX,7.835496652,0.09352421,0,BRNACC
ENSG00000214717.11,ZBED1,chrX,-0.430215986,0.01610815,0,BRNACC
ENSG00000002586.18,CD99,chrX,-0.913049891,0.025053522,0,BRNACC
ENSG00000223773.7,CD99P1,chrX,-0.663074257,0.051903508,0,BRNACC
ENSG00000258484.3,SPESP1,chr15,-0.714610638,0.056656852,0,BRNACC
ENSG00000205611.4,LINC01597,chr20,-1.460718729,0.100352019,0,BRNACC
ENSG00000169084.13,DHRSX,chrX,-0.32984002,0.021488713,0,BRNACC
ENSG00000255346.9,NOX5,chr15,-0.891415204,0.091813106,0,BRNACC
ENSG00000167393.17,PPP2R3B,chrX,-0.44636425,0.020923823,0,BRNACC
ENSG00000182378.13,PLCXD1,chrX,-0.666282868,0.041645743,0,BRNACC
ENSG00000226179.6,LINC00685,chrX,-0.392128065,0.036022495,0,BRNACC
ENSG00000283443.1,,chr20,-1.206989872,0.122956947,0,BRNACC
ENSG00000005889.15,ZFX,chrX,0.584713942,0.015153268,6.6744E-290,BRNACC
ENSG00000126012.11,KDM5C,chrX,0.365055931,0.009682346,3.951E-280,BRNACC
ENSG00000215301.9,DDX3X,chrX,0.357827959,0.011973582,5.8466E-178,BRNACC
ENSG00000147050.14,KDM6A,chrX,0.423240308,0.01645189,4.6759E-133,BRNACC
ENSG00000130021.13,PUDP,chrX,0.456008657,0.018343337,3.5691E-125,BRNACC
ENSG00000130741.10,EIF2S3,chrX,0.288696323,0.011700039,7.7795E-112,BRNACC
ENSG00000225470.7,JPX,chrX,0.540220227,0.023980734,9.75734E-95,BRNACC
ENSG00000124486.12,USP9X,chrX,0.174843076,0.008372727,8.68095E-75,BRNACC
ENSG00000101846.6,STS,chrX,0.279973591,0.016578641,3.56678E-55,BRNACC
ENSG00000130985.16,UBA1,chrX,0.18535556,0.0112523,2.40587E-52,BRNACC
ENSG00000173674.10,EIF1AX,chrX,0.179165445,0.012911919,1.17833E-39,BRNACC
ENSG00000198034.10,RPS4X,chrX,0.197563705,0.014772941,1.27424E-39,BRNACC
ENSG00000169895.5,SYAP1,chrX,0.181177956,0.013766154,3.08635E-38,BRNACC
ENSG00000188153.12,COL4A5,chrX,0.325833023,0.022156465,4.33832E-34,BRNACC
ENSG00000261600.1,,chr2,1.178850243,0.093176641,8.61137E-28,BRNACC
ENSG00000086712.12,TXLNG,chrX,0.144091747,0.013480147,2.53479E-25,BRNACC
ENSG00000072501.17,SMC1A,chrX,0.134592401,0.012262508,5.9531E-25,BRNACC
ENSG00000146938.14,NLGN4X,chrX,0.134154073,0.012817323,1.88067E-24,BRNACC
ENSG00000006757.11,PNPLA4,chrX,0.208282231,0.019879489,3.95698E-24,BRNACC
ENSG00000149531.15,FRG1BP,chr20,-0.830535391,0.055799916,1.11022E-16,BRNACC
ENSG00000169093.15,ASMTL,chrX,-0.338339284,0.015816174,1.11022E-16,BRNACC
ENSG00000282826.1,FRG1CP,chr20,-0.466156107,0.044082758,1.11022E-16,BRNACC
ENSG00000169100.13,SLC25A6,chrX,-0.133046847,0.011318514,1.11022E-16,BRNACC
ENSG00000178605.13,GTPBP6,chrX,-0.425686865,0.018451536,1.11022E-16,BRNACC
ENSG00000253967.1,,chr8,-1.532050284,0.184228198,4.44089E-16,BRNACC
ENSG00000235890.2,TSPEAR-AS1,chr21,0.745117055,0.080661396,5.06132E-16,BRNACC
ENSG00000169249.12,ZRSR2,chrX,0.199924787,0.024566517,5.57776E-16,BRNACC
ENSG00000080007.7,DDX43,chr6,-0.856271549,0.101236826,7.77156E-16,BRNACC
ENSG00000172460.15,PRSS30P,chr16,0.661400094,0.072167414,7.93085E-16,BRNACC
ENSG00000238151.1,MLLT10P1,chr20,-1.042718439,0.097030887,1.11022E-15,BRNACC
ENSG00000197976.11,AKAP17A,chrX,-0.142665801,0.014371547,1.66533E-15,BRNACC
ENSG00000182912.6,TSPEAR-AS2,chr21,0.730928826,0.091265706,3.33371E-15,BRNACC
ENSG00000247516.6,MIR4458HG,chr5,-0.187875367,0.025144002,1.9984E-14,BRNACC
ENSG00000115297.10,TLX2,chr2,0.856853648,0.092509864,7.59176E-14,BRNACC
ENSG00000234969.1,,chrX,0.525728178,0.070540153,1.07042E-13,BRNACC
ENSG00000129534.13,MIS18BP1,chr14,-0.161883421,0.022741239,2.39808E-13,BRNACC
ENSG00000224975.1,INE1,chrX,0.263426843,0.035416921,3.00504E-13,BRNACC
ENSG00000228906.1,,chrX,0.432212272,0.052491419,1.12461E-12,BRNACC
ENSG00000186310.9,NAP1L3,chrX,0.122622439,0.014379042,6.28667E-12,BRNACC
ENSG00000185291.11,IL3RA,chrX,-0.230980378,0.034362592,9.72111E-12,BRNACC
ENSG00000212766.9,EWSAT1,chr15,-0.317385527,0.042498321,2.89077E-11,BRNACC
ENSG00000095932.6,SMIM24,chr19,0.530533913,0.05756073,1.10052E-10,BRNACC
ENSG00000175701.10,MTLN,chr2,-0.108869839,0.017071014,2.25841E-10,BRNACC
ENSG00000236816.2,ANKRD20A7P,chr9,-0.447077396,0.07698016,3.36278E-10,BRNACC
ENSG00000022556.15,NLRP2,chr19,0.651147589,0.105044859,5.11177E-10,BRNACC
ENSG00000189134.3,NKAPL,chr6,-0.200932993,0.029078395,5.71937E-10,BRNACC
ENSG00000266050.2,,chr17,-0.219519477,0.035128366,6.50207E-10,BRNACC
ENSG00000204179.10,PTPN20,chr10,-0.28841219,0.047691653,1.02662E-09,BRNACC
ENSG00000273203.1,,chr22,-0.119532819,0.004899534,1.16692E-09,BRNACC
ENSG00000237975.6,FLG-AS1,chr1,-0.354742447,0.052761395,1.40306E-09,BRNACC
ENSG00000235366.2,LINC01055,chr13,0.74570908,0.108123896,2.22664E-09,BRNACC
ENSG00000143631.10,FLG,chr1,-0.326072429,0.054990154,7.3746E-09,BRNACC
ENSG00000212719.10,C17orf51,chr17,-0.07336556,0.013416558,7.82013E-09,BRNACC
ENSG00000259222.2,,chr15,-0.608483584,0.094693461,1.51686E-08,BRNACC
ENSG00000281849.3,,chrX,-0.34645846,0.062262265,2.26337E-08,BRNACC
ENSG00000111321.10,LTBR,chr12,-0.101343332,0.019603093,2.67785E-08,BRNACC
ENSG00000170165.5,,chr9,-0.389297772,0.075712203,3.38645E-08,BRNACC
ENSG00000280767.3,,chrX,-0.463375417,0.097141101,4.23108E-08,BRNACC
ENSG00000189223.14,PAX8-AS1,chr2,-0.555510953,0.111727054,5.97633E-08,BRNACC
ENSG00000102309.12,PIN4,chrX,0.056398317,0.010666074,8.27697E-08,BRNACC
ENSG00000237238.2,BMS1P10,chr9,0.585950281,0.111022478,8.93787E-08,BRNACC
ENSG00000186493.11,C5orf38,chr5,-0.484336529,0.097335497,9.02519E-08,BRNACC
ENSG00000146151.12,HMGCLL1,chr6,0.093936857,0.019398128,1.30033E-07,BRNACC
ENSG00000272130.1,,chr5,0.495861958,0.113305654,1.62944E-07,BRNACC
ENSG00000137478.14,FCHSD2,chr11,-0.060142614,0.012481794,1.64183E-07,BRNACC
ENSG00000078070.12,MCCC1,chr3,0.046222221,0.009344451,1.82064E-07,BRNACC
ENSG00000126970.15,ZC4H2,chrX,0.060711102,0.011221296,1.83905E-07,BRNACC
ENSG00000147804.9,SLC39A4,chr8,0.127611631,0.027153736,2.0065E-07,BRNACC
ENSG00000214652.5,ZNF727,chr7,0.319384029,0.061713888,2.31843E-07,BRNACC
ENSG00000197253.13,TPSB2,chr16,0.531029268,0.112914693,2.377E-07,BRNACC
ENSG00000278611.1,ZNF426-DT,chr19,0.097285856,0.021816748,2.67864E-07,BRNACC
ENSG00000175356.12,SCUBE2,chr11,0.097236398,0.020041744,2.9148E-07,BRNACC
ENSG00000260401.1,,chr11,-0.343523623,0.057395533,3.05524E-07,BRNACC
ENSG00000112874.9,NUDT12,chr5,0.083299846,0.017408285,3.15765E-07,BRNACC
ENSG00000164197.11,RNF180,chr5,0.066644699,0.014198711,3.27908E-07,BRNACC
ENSG00000230635.2,CYP4F60P,chr9,-0.387650514,0.084855749,3.43206E-07,BRNACC
ENSG00000255642.1,PABPC1P4,chr12,-0.116440238,0.024153247,4.11531E-07,BRNACC
ENSG00000282995.1,FRG1EP,chr20,-0.396944609,0.079773236,4.41168E-07,BRNACC
ENSG00000161021.11,MAML1,chr5,-0.043369196,0.009547692,4.78935E-07,BRNACC
ENSG00000070018.8,LRP6,chr12,-0.05128528,0.010456448,6.13904E-07,BRNACC
ENSG00000111981.4,ULBP1,chr6,0.35299138,0.075377173,6.54071E-07,BRNACC
ENSG00000100433.15,KCNK10,chr14,-0.110560374,0.023806482,7.2098E-07,BRNACC
ENSG00000182230.11,FAM153B,chr5,-0.112711772,0.025037992,8.81926E-07,BRNACC
ENSG00000197181.11,PIWIL2,chr8,-0.162113082,0.03358551,9.57095E-07,BRNACC
ENSG00000088882.7,CPXM1,chr20,0.155036391,0.033954365,1.09141E-06,BRNACC
ENSG00000005020.12,SKAP2,chr7,-0.066259202,0.013952581,1.11085E-06,BRNACC
ENSG00000198848.12,CES1,chr16,0.308536436,0.066989849,1.33427E-06,BRNACC
ENSG00000186281.12,GPAT2,chr2,-0.192903304,0.041890906,1.37903E-06,BRNACC
ENSG00000186312.10,CA5BP1,chrX,0.106170362,0.02262298,1.48139E-06,BRNACC
ENSG00000175894.14,TSPEAR,chr21,0.459011461,0.096261958,1.48322E-06,BRNACC
ENSG00000225683.5,PACRG-AS3,chr6,-0.211721338,0.048804122,1.61705E-06,BRNACC
ENSG00000121741.16,ZMYM2,chr13,-0.026699651,0.006300178,1.64467E-06,BRNACC
ENSG00000215548.2,FRG1JP,chr9,-0.499987561,0.108483295,1.69733E-06,BRNACC
ENSG00000253159.2,PCDHGA12,chr5,0.248779698,0.049476711,1.90079E-06,BRNACC
ENSG00000240859.1,,chr7,-0.108683061,0.02599687,2.20892E-06,BRNACC
ENSG00000184058.12,TBX1,chr22,0.19410367,0.045011084,2.39649E-06,BRNACC
ENSG00000249790.2,,chr12,-0.394489667,0.087662571,2.3977E-06,BRNACC
ENSG00000075399.13,VPS9D1,chr16,-0.037897671,0.008843674,2.55587E-06,BRNACC
ENSG00000129990.14,SYT5,chr19,0.067327266,0.014688854,2.66957E-06,BRNACC
ENSG00000268686.1,,chr19,-0.301563861,0.061738426,2.81466E-06,BRNACC
ENSG00000253731.2,PCDHGA6,chr5,0.122832425,0.027887996,2.87658E-06,BRNACC
ENSG00000116014.9,KISS1R,chr19,-0.259864501,0.057869963,2.92898E-06,BRNACC
ENSG00000246922.8,UBAP1L,chr15,-0.059284757,0.014330595,3.01964E-06,BRNACC
ENSG00000187922.13,LCN10,chr9,0.243949597,0.055818069,3.18104E-06,BRNACC
ENSG00000253873.5,PCDHGA11,chr5,0.155017346,0.029926691,3.35411E-06,BRNACC
ENSG00000226007.2,,chr9,0.397448113,0.10196297,3.45704E-06,BRNACC
ENSG00000198604.10,BAZ1A,chr14,-0.07616448,0.015692969,3.49805E-06,BRNACC
ENSG00000160808.9,MYL3,chr3,0.149307849,0.033674932,3.56727E-06,BRNACC
ENSG00000105227.14,PRX,chr19,0.13903868,0.030918553,3.89032E-06,BRNACC
ENSG00000167632.14,TRAPPC9,chr8,0.058666177,0.013079223,4.20399E-06,BRNACC
ENSG00000171476.21,HOPX,chr4,-0.080431163,0.01846767,4.88178E-06,BRNACC
ENSG00000205517.12,RGL3,chr19,0.099673017,0.023518104,4.89234E-06,BRNACC
ENSG00000166454.9,ATMIN,chr16,-0.037367166,0.008012295,5.27631E-06,BRNACC
ENSG00000125618.16,PAX8,chr2,-0.391938979,0.089819472,5.46447E-06,BRNACC
ENSG00000170891.10,CYTL1,chr4,-0.184300472,0.042822816,6.115E-06,BRNACC
ENSG00000115361.7,ACADL,chr2,0.144947896,0.039583421,6.36447E-06,BRNACC
ENSG00000184216.13,IRAK1,chrX,-0.05580626,0.013384794,6.4148E-06,BRNACC
ENSG00000116221.15,MRPL37,chr1,0.036066576,0.008777302,6.75976E-06,BRNACC
ENSG00000267470.5,ZNF571-AS1,chr19,0.087666842,0.020798121,6.89053E-06,BRNACC
ENSG00000232656.7,IDI2-AS1,chr10,-0.105579976,0.023820512,7.89735E-06,BRNACC
ENSG00000180574.3,EIF2S3B,chr12,0.487459285,0.107809836,8.09537E-06,BRNACC
ENSG00000146233.7,CYP39A1,chr6,0.1607745,0.033917319,8.15297E-06,BRNACC
ENSG00000162882.14,HAAO,chr2,0.121973958,0.029742217,8.35116E-06,BRNACC
ENSG00000272106.1,,chr1,0.053419639,0.013216543,8.64756E-06,BRNACC
ENSG00000117480.15,FAAH,chr1,0.05713535,0.014271222,8.92438E-06,BRNACC
ENSG00000230847.4,OCLNP1,chr5,0.495726309,0.12755841,9.79509E-06,BRNACC
ENSG00000132846.5,ZBED3,chr5,0.066152455,0.016381891,9.85362E-06,BRNACC
ENSG00000106565.17,TMEM176B,chr7,0.098889492,0.024099211,1.08026E-05,BRNACC
ENSG00000205664.10,,chrX,0.166735061,0.039259565,1.24692E-05,BRNACC
ENSG00000168566.12,SNRNP48,chr6,-0.044856525,0.011252767,1.25134E-05,BRNACC
ENSG00000129250.11,KIF1C,chr17,-0.085387725,0.021395066,1.27555E-05,BRNACC
ENSG00000175591.11,P2RY2,chr11,-0.249697736,0.05513984,1.29744E-05,BRNACC
ENSG00000196433.12,ASMT,chrX,0.386195572,0.090757123,1.3402E-05,BRNACC
ENSG00000260509.2,,chr13,-0.183454739,0.041309368,1.37174E-05,BRNACC
ENSG00000165118.14,C9orf64,chr9,-0.060182035,0.014451559,1.40859E-05,BRNACC
ENSG00000234449.2,,chrX,0.74617002,0.174798086,1.42724E-05,BRNACC
ENSG00000141580.15,WDR45B,chr17,-0.034027362,0.008540161,1.4317E-05,BRNACC
ENSG00000248469.1,,chr5,-0.187048667,0.039518141,1.43468E-05,BRNACC
ENSG00000171566.11,PLRG1,chr4,0.043738224,0.010881992,1.46557E-05,BRNACC
ENSG00000178878.12,APOLD1,chr12,0.181255437,0.045048761,1.46669E-05,BRNACC
ENSG00000173156.6,RHOD,chr11,0.150632513,0.037353211,1.47928E-05,BRNACC
ENSG00000072694.20,FCGR2B,chr1,0.293677954,0.068388605,1.49066E-05,BRNACC
ENSG00000049089.13,COL9A2,chr1,-0.063944781,0.016259096,1.49707E-05,BRNACC
ENSG00000226581.1,,chr7,0.33622945,0.081592216,1.49735E-05,BRNACC
ENSG00000100281.13,HMGXB4,chr22,-0.035591524,0.00902919,1.57438E-05,BRNACC
ENSG00000140450.8,ARRDC4,chr15,-0.087133221,0.020655818,1.58001E-05,BRNACC
ENSG00000100714.15,MTHFD1,chr14,0.04034495,0.010140161,1.67257E-05,BRNACC
ENSG00000213185.6,FAM24B,chr10,-0.124501163,0.03000659,1.74729E-05,BRNACC
ENSG00000282870.1,FRG1DP,chr20,-0.298563054,0.071810947,1.80844E-05,BRNACC
ENSG00000153291.15,SLC25A27,chr6,0.071402021,0.018404345,1.94805E-05,BRNACC
ENSG00000273442.1,,chr22,-0.179879341,0.044724338,2.00931E-05,BRNACC
ENSG00000101639.18,CEP192,chr18,0.080858953,0.022031879,2.0718E-05,BRNACC
ENSG00000228340.5,MIR646HG,chr20,0.242724931,0.060115099,2.11232E-05,BRNACC
ENSG00000126602.10,TRAP1,chr16,0.037550565,0.009680737,2.1768E-05,BRNACC
ENSG00000117594.9,HSD11B1,chr1,0.233862673,0.05738094,2.19314E-05,BRNACC
ENSG00000137944.17,KYAT3,chr1,-0.080780652,0.024384634,2.26434E-05,BRNACC
ENSG00000186675.6,MAGEE2,chrX,-0.085480924,0.022030324,2.27641E-05,BRNACC
ENSG00000280422.1,,chr3,0.132279246,0.020374262,2.32802E-05,BRNACC
ENSG00000270001.1,,chr20,-0.203462121,0.042471379,2.35224E-05,BRNACC
ENSG00000236017.8,ASMTL-AS1,chrX,-0.105587298,0.027875753,2.3608E-05,BRNACC
ENSG00000253537.2,PCDHGA7,chr5,0.117897396,0.028457925,2.4589E-05,BRNACC
ENSG00000197935.6,ZNF311,chr6,0.143444073,0.037936768,2.50739E-05,BRNACC
ENSG00000168765.16,GSTM4,chr1,0.05965221,0.015399442,2.59247E-05,BRNACC
ENSG00000231768.1,LINC01354,chr1,-0.191604832,0.042904668,2.63624E-05,BRNACC
ENSG00000177663.13,IL17RA,chr22,-0.09630715,0.019680633,2.81722E-05,BRNACC
ENSG00000279042.1,,chr18,-0.195114851,0.048405795,2.82367E-05,BRNACC
ENSG00000112812.15,PRSS16,chr6,0.138132221,0.034385952,2.82856E-05,BRNACC
ENSG00000157557.11,ETS2,chr21,-0.080486848,0.025170289,2.92266E-05,BRNACC
ENSG00000223756.6,TSSC2,chr11,0.256798954,0.052448173,3.0268E-05,BRNACC
ENSG00000107929.14,LARP4B,chr10,-0.026288779,0.007327332,3.02915E-05,BRNACC
ENSG00000183943.5,PRKX,chrX,0.128516457,0.03210575,3.09831E-05,BRNACC
ENSG00000066697.14,MSANTD3,chr9,-0.038674048,0.010059227,3.12536E-05,BRNACC
ENSG00000180914.10,OXTR,chr3,-0.277886137,0.056811388,3.17605E-05,BRNACC
ENSG00000243422.2,RPL23AP49,chr3,0.16157835,0.038898417,3.20137E-05,BRNACC
ENSG00000212978.6,,chr2,-0.055283128,0.014549589,3.32426E-05,BRNACC
ENSG00000214688.5,C10orf105,chr10,-0.197418177,0.05362488,3.4133E-05,BRNACC
ENSG00000066923.17,STAG3,chr7,-0.063798788,0.01696636,3.46032E-05,BRNACC
ENSG00000081479.12,LRP2,chr2,0.162857515,0.039350824,3.6561E-05,BRNACC
ENSG00000177732.8,SOX12,chr20,-0.042809641,0.010982803,3.78228E-05,BRNACC
ENSG00000165804.15,ZNF219,chr14,-0.062167895,0.016287127,3.87831E-05,BRNACC
ENSG00000227355.2,,chr9,-0.252516089,0.065986207,3.89774E-05,BRNACC
ENSG00000169604.19,ANTXR1,chr2,0.058517404,0.015097142,3.94205E-05,BRNACC
ENSG00000172366.19,MCRIP2,chr16,-0.060277365,0.016063587,3.96303E-05,BRNACC
ENSG00000261399.1,,chr16,-0.101073261,0.026938686,4.09635E-05,BRNACC
ENSG00000136866.13,ZFP37,chr9,0.06170089,0.016382201,4.15767E-05,BRNACC
ENSG00000063241.7,ISOC2,chr19,0.04385479,0.011387066,4.29278E-05,BRNACC
ENSG00000100124.14,ANKRD54,chr22,-0.028875584,0.00783936,4.37926E-05,BRNACC
ENSG00000167720.12,SRR,chr17,0.050300952,0.013584176,4.70615E-05,BRNACC
ENSG00000182551.13,ADI1,chr2,-0.05665189,0.014468762,4.75618E-05,BRNACC
ENSG00000156510.12,HKDC1,chr10,-0.162925902,0.040541799,4.77252E-05,BRNACC
ENSG00000132199.18,ENOSF1,chr18,-0.09125258,0.021811435,5.12252E-05,BRNACC
ENSG00000125810.9,CD93,chr20,-0.144970889,0.040568353,5.13823E-05,BRNACC
ENSG00000170561.12,IRX2,chr5,-0.446271563,0.097060357,5.36308E-05,BRNACC
ENSG00000168214.20,RBPJ,chr4,-0.033168972,0.008458839,5.46674E-05,BRNACC
ENSG00000131844.15,MCCC2,chr5,0.047693466,0.011810256,5.5655E-05,BRNACC
ENSG00000173253.15,DMRT2,chr9,0.192055699,0.044980209,5.59959E-05,BRNACC
